latitude,longitude,acq_date
-15.35533,-63.0406,2024-09-30
-15.85705,-62.9734,2024-10-02
-11.07837,35.69358,2024-10-01
-11.05391,-52.48855,2024-09-30
44.82267,-115.01749,2024-10-02
34.19566,-116.94682,2024-09-30
-16.84546,-57.76235,2024-10-02
10.26211,-74.33842,2024-10-02
-14.52698,-62.79865,2024-10-02
-20.00634,-44.52908,2024-10-01
53.57781,115.47466,2024-10-02
-15.69344,39.11372,2024-10-02
49.13216,43.75033,2024-09-30
-14.64013,132.08524,2024-09-30
-14.48714,-62.99813,2024-10-03
-4.12926,14.8279,2024-10-02
52.57387,43.93717,2024-10-01
-5.15851,12.53986,2024-10-02
34.62587,46.91964,2024-10-01
-16.79724,46.33115,2024-10-03
-14.93389,-63.42924,2024-10-02
38.85204,100.81316,2024-09-30
-14.50509,36.43914,2024-10-01
44.89391,-107.48759,2024-09-30
48.79422,31.63063,2024-10-01
-17.53029,-59.61604,2024-10-01
-9.01368,-69.0955,2024-10-02
-7.48024,30.1706,2024-10-02
28.45446,47.87483,2024-10-03
48.77311,35.08744,2024-10-01
-6.27061,-42.71897,2024-10-01
-16.59642,-55.97053,2024-09-30
-12.69887,-65.66062,2024-10-02
-13.57944,-51.16584,2024-10-01
-15.20038,145.19896,2024-10-03
-5.3204,-47.90248,2024-09-30
-13.04243,130.26753,2024-09-30
-13.01266,-51.30692,2024-10-01
-11.52637,-67.43208,2024-10-01
30.8664,47.92271,2024-09-30
49.00554,131.89774,2024-10-02
-13.01718,16.98359,2024-10-02
46.38724,-118.49191,2024-10-02
-5.498,119.82966,2024-09-30
53.27483,115.24522,2024-09-30
-14.30258,-61.67834,2024-10-02
-15.47141,-63.00931,2024-10-02
-14.88648,-62.8752,2024-10-02
-15.96932,-61.69894,2024-10-02
38.15022,39.72697,2024-09-30
-11.69115,33.94323,2024-10-01
-10.78215,31.73569,2024-10-01
-20.31679,134.43971,2024-10-03
-18.40099,33.32772,2024-09-30
-15.60888,39.37975,2024-09-30
-10.74001,32.76724,2024-10-02
-5.53629,37.0232,2024-10-02
-2.96337,16.14399,2024-09-30
-26.18812,-64.18057,2024-10-02
-18.43732,32.72776,2024-09-30
-17.1123,35.36937,2024-10-01
-38.33236,-69.06024,2024-10-03
-16.60175,-62.0693,2024-10-01
-14.43192,-63.09001,2024-10-01
-7.90075,27.12343,2024-09-30
-18.0379,-58.56752,2024-10-01
-16.71725,18.77178,2024-10-01
-15.11756,-61.97178,2024-10-01
-9.7443,31.5798,2024-09-30
-2.84231,17.44029,2024-10-02
-12.21144,29.15221,2024-10-02
-24.1306,151.45766,2024-09-30
-20.76539,134.27681,2024-10-03
37.58086,39.58276,2024-10-01
-9.71265,-58.44317,2024-10-02
-16.58101,38.74564,2024-09-30
-8.85033,-45.515,2024-10-03
-31.19783,149.56619,2024-10-01
-13.93457,-63.34688,2024-10-01
-15.14999,39.6761,2024-10-01
-16.9789,22.70598,2024-10-01
-27.19518,-61.46308,2024-10-03
-14.62097,-63.96465,2024-10-01
-10.60565,-68.93311,2024-10-01
-17.52402,37.16095,2024-10-01
-14.90325,-63.2792,2024-09-30
-14.92063,-62.43329,2024-10-02
51.95942,41.36142,2024-09-30
-19.11917,48.15017,2024-10-02
-14.73597,-63.50161,2024-10-02
-4.56489,15.24122,2024-10-01
-28.88115,-60.67543,2024-10-02
-16.35247,-63.63615,2024-10-02
-7.28488,39.0445,2024-10-02
-9.57858,-50.19299,2024-09-30
27.68272,52.2497,2024-09-30
-19.9826,-55.47422,2024-10-01
-12.74736,132.13808,2024-10-02
-15.01163,-64.06588,2024-10-02
-13.01953,-65.26057,2024-10-01
-24.08517,-61.41309,2024-09-30
-35.34089,-65.99577,2024-10-02
50.99925,61.12061,2024-10-02
-11.46994,142.28044,2024-10-03
-17.58176,135.2598,2024-09-30
-18.22223,-57.71031,2024-10-03
-23.08594,33.70968,2024-10-02
-13.04977,-51.14944,2024-10-03
-16.5043,36.35758,2024-10-01
35.69651,-101.36531,2024-09-30
-9.06645,15.80155,2024-10-01
-10.72474,34.89931,2024-10-01
30.88642,47.3348,2024-10-01
-15.09868,19.1231,2024-09-30
-15.01185,14.48971,2024-10-02
42.33915,-91.28898,2024-10-02
-17.0447,17.50221,2024-10-01
-17.19023,33.22088,2024-09-30
-13.63606,-62.74118,2024-10-02
-5.93448,-41.97202,2024-10-02
-18.43197,31.92208,2024-09-30
46.25421,49.74198,2024-09-30
30.22956,50.89323,2024-10-02
51.14113,37.92883,2024-10-02
32.11686,47.40738,2024-10-01
-15.96725,36.69386,2024-09-30
-29.36055,-60.55454,2024-10-01
-13.82079,20.04372,2024-09-30
-16.52767,135.6628,2024-10-02
-15.11676,-62.15643,2024-10-01
-21.52467,33.60249,2024-09-30
-14.98111,-63.63967,2024-10-02
-4.1838,143.77214,2024-10-03
-12.54594,33.87924,2024-10-01
-16.56713,-58.2482,2024-10-02
-12.58716,18.86935,2024-09-30
-16.34747,37.42446,2024-09-30
-13.1265,-67.64466,2024-10-01
-11.64356,38.02062,2024-10-01
57.91896,60.01223,2024-09-30
-16.93279,38.04889,2024-10-01
-16.57177,35.87432,2024-10-01
-26.02617,29.18859,2024-10-02
48.23926,37.32756,2024-09-30
-14.4372,-65.84862,2024-10-01
-16.11788,36.75381,2024-10-01
-10.40515,16.02172,2024-10-02
-10.64169,22.60967,2024-09-30
-28.74701,-59.67944,2024-10-02
-6.15284,37.1216,2024-10-03
-16.12479,34.56379,2024-09-30
-13.93319,18.96359,2024-10-02
-14.97363,132.10814,2024-10-02
-23.99918,27.96242,2024-09-30
-13.46646,36.76025,2024-09-30
-18.02574,-58.62811,2024-10-02
-15.01041,-64.20293,2024-10-02
48.59134,35.83141,2024-10-03
13.66379,28.51978,2024-10-01
-10.11066,-64.42044,2024-10-03
-20.81071,-42.30247,2024-10-02
-11.42593,32.28293,2024-10-01
-14.93735,-63.70686,2024-10-02
-10.91075,37.8247,2024-10-01
-7.99079,131.22154,2024-10-01
-16.51486,136.18384,2024-10-02
-16.69941,35.90435,2024-10-01
-17.06423,-56.74374,2024-09-30
-16.55713,135.74757,2024-10-02
-14.64801,-62.36382,2024-10-02
-14.91206,18.96661,2024-10-02
-10.57377,-64.00027,2024-10-02
-13.63386,-66.88722,2024-10-01
-3.75754,-51.63176,2024-10-02
-15.62499,15.16983,2024-09-30
-15.14684,-63.37078,2024-10-01
-14.36387,-62.97444,2024-10-01
-11.07533,23.25919,2024-09-30
-24.37254,28.08086,2024-09-30
-20.13499,30.87498,2024-09-30
-7.21379,-44.22359,2024-10-02
-13.25682,31.57848,2024-10-01
-14.63239,-63.04907,2024-10-02
-10.22931,-52.72935,2024-09-30
-15.26864,125.32467,2024-10-01
-13.84298,18.04774,2024-10-01
-17.97512,-58.61063,2024-09-30
-15.70961,16.3393,2024-10-01
52.94594,44.6385,2024-09-30
-14.61164,-62.46481,2024-10-02
-13.01192,35.70907,2024-09-30
-16.77497,38.85647,2024-09-30
-11.9313,20.29654,2024-10-01
-17.39037,-60.00781,2024-10-02
54.59898,40.79167,2024-10-02
-7.87047,35.3274,2024-10-02
-16.30007,36.6989,2024-10-01
-8.83663,-69.3945,2024-10-02
-6.79338,14.70777,2024-10-02
-15.94316,32.44699,2024-09-30
-16.28996,47.89685,2024-10-02
-10.5052,-68.67145,2024-10-02
-4.83086,38.9846,2024-10-01
-10.50317,33.35641,2024-10-02
-10.25343,35.48372,2024-10-01
-15.03199,-61.94474,2024-10-03
-12.84373,19.47119,2024-10-02
8.01788,80.98354,2024-10-01
-20.47757,45.69819,2024-10-02
-10.6529,-53.676,2024-10-02
-16.22267,36.76674,2024-09-30
-16.76454,30.33051,2024-09-30
-16.30875,35.75542,2024-09-30
52.03853,31.99151,2024-10-03
-17.9372,34.99756,2024-10-01
-11.62794,28.54051,2024-10-02
-16.45561,126.95841,2024-10-01
-16.07346,-47.51778,2024-09-30
-14.55323,-63.03927,2024-10-02
-14.9514,132.05014,2024-10-02
-10.77995,37.1538,2024-10-01
-3.93482,-49.99363,2024-10-03
-9.96535,-64.77428,2024-10-03
32.75623,-104.21078,2024-10-02
-16.94158,19.84327,2024-10-02
-8.72293,141.17465,2024-10-01
-21.41401,-50.97317,2024-10-01
-15.99855,31.94312,2024-09-30
-15.05633,-61.90639,2024-10-01
-12.92182,-51.20625,2024-10-01
-29.61742,-61.14887,2024-10-02
-17.08453,-56.20452,2024-10-01
-14.8765,-58.15164,2024-10-01
-21.30609,-49.22627,2024-09-30
-21.53575,-45.88619,2024-09-30
-10.11024,14.48802,2024-10-02
-14.31587,-63.0007,2024-10-02
-12.35554,-66.17545,2024-10-01
-13.62238,35.84284,2024-09-30
-14.66299,-65.95351,2024-10-02
-13.7751,-61.67678,2024-10-02
-17.67937,135.14621,2024-09-30
-17.63481,135.26726,2024-09-30
-15.6435,28.46,2024-10-01
-14.25882,14.69093,2024-10-01
-15.7879,-63.01537,2024-10-02
-5.69707,37.33487,2024-10-01
-12.8259,-65.77099,2024-09-30
-7.87711,17.44762,2024-10-01
-13.44788,-63.23432,2024-10-02
-13.10688,29.63454,2024-09-30
55.06929,61.03652,2024-10-01
-18.28301,30.13404,2024-09-30
48.79185,31.62697,2024-10-02
-7.84104,-43.08627,2024-10-01
48.17737,38.73014,2024-10-02
-9.17087,33.39414,2024-10-02
-7.54091,36.87857,2024-10-01
-28.23454,-60.29499,2024-10-01
-14.19396,-63.3208,2024-10-02
-3.46537,-69.3767,2024-10-01
-14.52898,-63.65318,2024-10-02
-24.06562,27.87914,2024-09-30
-16.15832,36.63398,2024-09-30
-15.83518,-63.78505,2024-10-01
-12.41807,35.33623,2024-09-30
-12.76142,-62.88135,2024-10-01
-14.76634,-61.2395,2024-10-02
45.75455,38.089,2024-10-03
-14.48605,-62.99567,2024-10-02
-14.87522,-62.63261,2024-10-01
-18.07972,-58.53736,2024-10-02
-7.77754,35.08754,2024-10-02
-2.8814,-50.73982,2024-09-30
-5.37247,16.68348,2024-09-30
44.83672,-107.3199,2024-10-03
-15.46127,47.95267,2024-10-01
-16.08438,38.58517,2024-10-02
-17.8527,35.45504,2024-09-30
-8.21075,26.89928,2024-09-30
37.93267,40.80499,2024-10-01
-17.73332,135.09993,2024-09-30
-18.10155,34.78294,2024-09-30
-26.94112,-61.10118,2024-10-02
-15.45293,141.85547,2024-10-03
-6.19592,-44.12199,2024-10-03
43.61077,-110.02541,2024-09-30
-10.25614,32.6144,2024-09-30
-17.99208,19.30446,2024-10-02
-4.14493,26.01669,2024-09-30
52.80449,115.402,2024-10-02
-32.22457,116.15833,2024-10-01
-20.21294,134.52542,2024-10-02
-14.37165,-62.88556,2024-10-01
-9.9484,-64.90951,2024-10-02
-14.35607,-63.94019,2024-10-02
10.07835,-64.86552,2024-10-02
-9.5786,33.05131,2024-10-02
-16.29098,36.92439,2024-09-30
-14.63531,13.51902,2024-09-30
-16.22972,16.98179,2024-10-01
-21.51233,46.47311,2024-10-03
38.11334,22.40616,2024-09-30
-19.69246,33.29024,2024-09-30
-16.63285,-62.02894,2024-10-01
-1.02321,103.36234,2024-10-02
-15.0888,39.02972,2024-09-30
-13.12861,-67.57256,2024-09-30
-15.13795,-63.41262,2024-10-02
-12.14401,141.85416,2024-10-01
-15.41687,-62.99958,2024-09-30
-14.29329,-63.10645,2024-10-02
-14.29372,-62.87994,2024-10-02
-13.1043,31.70228,2024-10-02
-16.64307,35.92953,2024-10-01
-14.70438,-62.41084,2024-10-02
-11.71656,133.33759,2024-09-30
-19.09233,-48.04876,2024-10-03
48.52047,39.32952,2024-10-01
-17.70734,36.92779,2024-10-01
-11.71623,29.98595,2024-10-02
-16.75796,38.80911,2024-09-30
47.95758,40.48721,2024-10-01
-3.59574,16.01857,2024-09-30
-15.62026,32.80014,2024-09-30
-16.44678,139.55704,2024-10-01
-22.45582,-56.30613,2024-10-01
12.61775,26.63527,2024-10-02
-26.18393,32.42254,2024-10-01
-2.79585,25.80709,2024-10-01
-14.06378,136.53857,2024-09-30
-5.01447,15.41507,2024-10-02
-18.63682,33.02419,2024-10-01
-14.00536,-63.96251,2024-10-01
-11.50586,32.05384,2024-09-30
-16.59293,-49.15465,2024-09-30
-8.46608,36.87715,2024-10-01
-14.87669,-63.25603,2024-10-01
-15.28345,145.29735,2024-10-03
-13.18988,-65.9055,2024-09-30
-18.12468,-57.68834,2024-10-03
-21.79551,31.01731,2024-10-01
-8.70753,140.69971,2024-10-01
-14.9699,132.02779,2024-10-02
-15.05203,19.62843,2024-10-02
-16.97613,25.0633,2024-09-30
-13.39308,30.69091,2024-09-30
-15.3331,17.40559,2024-09-30
-14.32808,18.61135,2024-09-30
-12.58862,35.68604,2024-09-30
-15.31869,-63.06559,2024-10-01
52.8648,115.50317,2024-10-01
-12.25334,-66.02863,2024-10-02
-15.14001,125.24825,2024-10-03
-28.58598,29.26385,2024-09-30
-27.1148,-64.99831,2024-10-01
-12.86271,16.49035,2024-10-02
-21.72109,43.62946,2024-10-01
-14.0764,136.50749,2024-09-30
-16.48235,135.86668,2024-09-30
-9.36875,-65.83762,2024-10-03
-22.08274,32.36375,2024-10-01
-8.48494,117.62604,2024-10-01
-13.12767,37.67186,2024-10-01
-18.28076,45.50887,2024-09-30
-17.6197,135.06793,2024-09-30
-13.12428,-51.42748,2024-10-02
-15.89795,35.76203,2024-10-01
34.81023,50.83585,2024-09-30
-10.71121,31.77934,2024-10-02
45.14005,38.64497,2024-09-30
-16.62647,39.02782,2024-09-30
-13.40704,-64.16298,2024-10-03
-6.19464,-64.86856,2024-10-02
-4.91055,13.96708,2024-10-02
-16.75581,20.6825,2024-10-02
-12.60277,-65.78279,2024-10-01
-11.0513,-52.50161,2024-10-02
-12.14099,-50.04648,2024-10-02
-12.14852,-50.06425,2024-10-01
-14.5881,-62.4925,2024-10-02
-21.59208,-50.79327,2024-10-01
47.64071,34.89392,2024-10-02
-16.74896,-57.41461,2024-10-01
-29.30161,-59.5701,2024-10-02
-17.16202,-59.6498,2024-10-02
32.32174,15.22074,2024-10-01
-16.97096,35.64506,2024-09-30
-11.01478,31.84447,2024-09-30
-25.24601,-60.23535,2024-10-01
-12.00894,35.93442,2024-09-30
64.68596,76.72449,2024-09-30
52.46793,47.52833,2024-10-02
50.55603,55.67534,2024-10-03
-10.96603,38.05721,2024-10-01
29.74107,115.09442,2024-10-02
-14.90635,132.07437,2024-10-02
-22.99405,31.45145,2024-10-01
-18.16077,34.67587,2024-09-30
-13.66911,130.82945,2024-09-30
-16.60887,39.3529,2024-10-01
-16.8306,-55.90028,2024-10-01
10.05394,-64.85732,2024-10-02
-14.07149,21.54935,2024-10-01
-13.88833,-67.27449,2024-10-01
-15.1976,145.19484,2024-10-03
45.11895,-115.39084,2024-10-02
-15.34103,-64.10922,2024-10-02
-16.54093,133.34091,2024-10-02
16.11828,32.6999,2024-10-01
-19.12353,139.14622,2024-09-30
-14.35929,-63.97135,2024-10-02
-12.91145,36.85509,2024-09-30
-11.18881,-74.35629,2024-10-02
-12.54216,-63.88481,2024-09-30
-11.23802,36.76263,2024-09-30
-12.49907,48.98192,2024-10-03
-16.75354,38.52816,2024-09-30
-13.00285,-66.02982,2024-10-01
-2.45851,35.23226,2024-10-02
-16.16387,127.87698,2024-10-02
-16.91116,36.81519,2024-09-30
-17.05726,37.80307,2024-09-30
-12.34658,36.05616,2024-10-02
-16.46552,16.56057,2024-10-02
-14.40049,-67.24442,2024-10-01
-8.41291,-40.27062,2024-10-02
-15.4584,30.48219,2024-09-30
45.03905,-114.49919,2024-10-03
-18.24045,18.62618,2024-09-30
-28.22626,-60.28523,2024-10-02
-9.12149,17.56885,2024-10-02
-20.69399,134.22972,2024-10-02
11.01129,-68.43608,2024-10-02
-15.3784,16.85261,2024-10-02
-10.11249,120.32288,2024-10-02
49.76064,37.92494,2024-10-03
-5.44117,33.70237,2024-10-03
-1.51079,38.16818,2024-09-30
-13.67328,36.87746,2024-10-01
30.68711,73.70731,2024-10-03
-2.3031,-48.56189,2024-10-03
-15.40449,129.08003,2024-10-01
-17.96816,-57.75696,2024-10-03
-12.74453,-65.78348,2024-10-03
-25.40131,29.68748,2024-09-30
36.16195,114.29713,2024-10-02
-22.69508,44.18279,2024-10-01
-15.84175,-62.98275,2024-10-02
-17.71626,135.15202,2024-09-30
-15.20949,17.92017,2024-09-30
-14.48351,-61.0915,2024-10-02
-18.60305,44.23584,2024-10-02
-5.0196,39.03852,2024-10-03
-15.51277,-65.17665,2024-10-02
9.18718,-69.23149,2024-10-01
-12.9172,-51.18884,2024-10-01
-24.35524,27.97569,2024-09-30
-25.81107,-57.64809,2024-10-01
-21.95974,44.77019,2024-09-30
-17.1619,25.95371,2024-09-30
-15.6665,37.20351,2024-09-30
-15.54674,129.15939,2024-10-02
-9.87701,120.19678,2024-10-02
-33.98928,21.87059,2024-10-02
-6.10343,15.6778,2024-10-01
0.9603,33.81577,2024-10-02
