latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PW,PS,TOA_SW_DNI,GWETROOT,QV10M,TOA_SW_DWN,QV2M,WS10M,WS10M_MAX,Z0M,GWETPROF,WS10M_MIN,SNODP,PRECTOTCORR,wild_fire_occurred
-18.40111799445685,-41.0883108370364,20240520,24.8,32.33,18.88,65.81,2.15,97.06,14.63,0.6,12.39,7.37,12.45,2.86,4.62,0.07,0.62,1.51,0.0,0.0,0
-8.4767,29.00026,20240520,21.73,26.0,18.37,78.5,2.27,89.43,15.96,0.72,13.67,8.64,14.1,5.61,8.05,0.05,0.79,3.34,0.0,0.38,1
-15.7879,-63.01537,20240519,21.56,25.3,18.72,61.44,3.59,98.76,15.97,0.41,9.89,7.8,9.95,2.28,2.86,3.2,0.45,1.33,0.0,0.0,1
-14.35929,-63.97135,20240519,24.51,28.45,21.36,73.19,3.46,99.47,15.97,0.64,13.98,7.93,14.04,1.12,1.43,4.51,0.7,0.76,0.0,0.0,1
-13.25196,-67.55733,20240519,25.37,29.25,22.1,85.62,4.25,99.23,14.64,0.62,17.33,8.05,17.52,1.03,1.52,4.01,0.66,0.55,0.0,0.1,1
15.888141622630016,2.0484503377683154,20240518,38.32,44.82,31.3,19.06,1.6,96.96,17.31,0.2,8.24,10.71,8.24,3.77,5.41,0.01,0.2,2.48,0.0,0.0,0
24.389846991098764,4.949031775570546,20240520,31.18,38.74,24.63,27.12,2.0,90.08,17.29,0.37,7.81,11.08,7.81,3.89,7.35,0.01,0.37,0.55,0.0,0.28,0
-18.273748669040767,29.599338700198103,20240518,19.95,30.52,11.02,33.38,1.02,89.46,15.98,0.37,4.52,7.44,4.52,3.98,6.16,0.06,0.38,2.78,0.0,0.0,0
-16.257453587157663,13.07249593946105,20240518,24.73,33.82,17.26,18.31,0.72,90.97,15.98,0.45,3.66,7.7,3.66,6.57,9.7,0.04,0.46,3.45,0.0,0.0,0
-21.853888738084805,28.01502881898695,20240518,21.55,29.71,15.49,29.75,1.18,92.73,15.98,0.32,4.88,7.02,4.88,3.1,5.61,0.04,0.32,0.41,0.0,0.0,0
-12.56796,35.93636,20240519,19.56,24.66,16.37,84.62,2.66,90.54,14.64,0.77,12.82,8.19,13.18,3.73,5.88,0.08,0.84,2.24,0.0,0.34,1
-12.10386,-50.05052,20240519,29.82,38.46,21.05,37.0,1.63,98.9,15.97,0.6,8.54,8.18,9.16,1.87,2.32,1.69,0.62,1.34,0.0,0.01,1
13.510970930036308,14.133654497856469,20240518,33.99,42.05,25.44,12.38,0.88,97.48,18.64,0.2,3.66,10.6,3.97,6.01,9.02,0.0,0.2,3.79,0.0,0.0,0
-15.44977,23.05496,20240518,21.41,31.43,12.91,34.75,1.07,90.07,14.65,0.19,5.43,7.83,5.49,3.57,5.64,0.23,0.21,2.52,0.0,0.0,1
-21.56644,-47.805,20240519,25.55,33.43,17.97,42.19,2.23,94.01,15.97,0.59,8.67,6.98,8.73,1.81,2.33,0.07,0.6,1.09,0.0,0.0,1
31.22882,8.56398,20240519,33.35,41.13,25.67,15.5,1.65,98.04,18.63,0.1,4.39,11.2,4.52,5.14,7.99,0.01,0.1,1.09,0.0,0.0,1
1.8793839736648152,12.084149383543377,20240519,25.68,29.77,22.8,83.25,4.85,94.0,15.97,0.44,17.7,9.7,18.07,0.53,0.83,4.54,0.47,0.16,0.0,3.07,0
-7.87047,35.3274,20240519,16.99,21.3,14.55,87.81,2.61,83.08,15.97,0.89,12.39,8.78,12.7,5.3,7.7,0.07,0.92,2.89,0.0,1.45,1
20.9111581255003,8.383948183525703,20240520,33.71,42.6,25.77,10.25,1.16,94.14,17.29,0.38,3.11,10.95,3.23,2.67,4.34,0.01,0.38,1.1,0.0,0.0,0
2.7910792674883496,13.183613946524789,20240520,25.45,29.62,22.65,85.88,4.75,93.79,15.96,0.55,18.07,9.77,18.43,0.54,0.88,4.54,0.6,0.3,0.0,2.71,0
21.89869544057911,-13.353047375690274,20240519,29.12,38.25,19.94,22.69,1.86,97.88,18.63,0.27,5.43,10.98,5.43,4.1,5.38,0.01,0.27,1.68,0.0,0.0,0
-16.87053,36.60871,20240520,22.98,28.34,19.93,77.38,2.5,100.22,14.63,0.52,13.0,7.64,13.24,4.51,6.53,0.08,0.52,3.04,0.0,1.24,1
22.879281976819502,30.058547342962058,20240520,34.59,43.44,25.58,13.19,1.21,98.63,18.62,0.2,4.21,11.02,4.21,5.68,7.52,0.01,0.2,3.77,0.0,0.0,0
-24.386377149710647,23.500469484521176,20240518,20.32,29.91,12.03,31.44,0.85,90.02,14.65,0.24,4.7,6.6,4.82,2.75,3.71,0.04,0.25,2.05,0.0,0.0,0
17.794885662613588,-9.443600821626768,20240520,35.34,42.13,30.09,13.94,2.7,98.01,17.29,0.11,5.0,10.81,5.0,5.66,7.62,0.01,0.11,3.69,0.0,0.0,0
-19.98821,24.1856,20240520,20.76,29.03,13.55,43.38,1.12,91.5,14.63,0.21,6.59,7.24,6.65,5.2,7.74,0.04,0.22,3.42,0.0,0.0,1
12.558892394635803,27.34896175493916,20240518,33.74,41.73,25.96,8.56,2.16,95.01,17.31,0.09,2.75,10.54,2.75,3.64,6.11,0.01,0.09,1.27,0.0,0.0,0
-19.78667,44.69358,20240518,27.41,35.24,21.46,66.19,3.8,99.57,15.98,0.45,13.98,7.3,14.1,2.35,4.31,0.07,0.45,0.5,0.0,0.1,1
-16.72232,37.31553,20240520,22.59,27.96,19.58,78.69,2.8,99.11,14.63,0.59,13.06,7.64,13.31,4.59,6.56,0.08,0.61,3.2,0.0,1.51,1
-13.720352173586658,15.3315148889711,20240519,19.69,29.16,12.0,29.25,1.16,84.16,15.97,0.39,4.46,8.06,4.58,4.2,6.23,0.06,0.42,2.61,0.0,0.0,0
-1.51079,38.16818,20240519,25.35,33.55,19.53,69.25,3.49,91.82,17.3,0.49,14.16,9.41,14.28,2.19,3.58,1.62,0.52,1.01,0.0,0.83,1
44.32813,-119.65441,20240518,8.92,16.72,1.22,50.06,0.8,87.15,19.97,0.49,3.48,11.05,3.6,3.88,6.77,0.43,0.55,0.65,0.0,0.03,1
23.257578479059863,23.220296545270926,20240519,30.94,40.05,22.33,13.69,1.1,95.96,17.3,0.2,3.66,11.04,3.66,4.08,6.36,0.01,0.2,2.12,0.0,0.0,0
4.282695524861431,16.78990332157089,20240520,26.23,31.06,21.46,78.69,4.8,94.37,15.96,0.38,16.91,9.95,17.52,1.26,1.98,1.47,0.41,0.54,0.0,0.44,0
26.44859469803681,24.77215522926288,20240518,31.05,40.33,21.74,16.0,1.55,98.64,18.64,0.24,4.27,11.11,4.27,4.55,6.8,0.01,0.24,3.16,0.0,0.0,0
10.24779668929407,12.141316545001729,20240519,31.87,40.12,22.9,47.44,1.47,97.1,17.3,0.48,13.18,10.41,13.43,3.13,5.03,0.03,0.48,1.74,0.0,0.02,0
25.81020497169885,22.691025153417044,20240520,33.66,42.3,24.89,12.25,1.3,98.4,17.29,0.2,3.72,11.11,3.72,3.34,5.36,0.01,0.21,1.27,0.0,0.0,0
49.05639,37.63048,20240518,13.77,18.9,7.73,74.88,1.95,100.26,19.97,0.59,6.9,10.87,7.26,1.92,2.57,0.06,0.59,1.49,0.0,0.87,1
31.45133914453793,14.68922109950674,20240518,31.09,41.19,23.38,39.56,2.4,100.25,18.64,0.34,9.89,11.18,10.19,3.06,5.98,0.01,0.35,0.83,0.0,0.02,0
14.41047574000342,-12.198614146068556,20240519,37.86,43.04,32.55,29.25,4.65,99.89,17.3,0.37,11.47,10.66,11.54,3.18,7.55,0.01,0.38,0.77,0.0,0.13,0
-6.83991,-59.10413,20240519,26.61,29.87,23.42,87.94,4.62,99.45,15.97,0.71,18.98,8.89,19.29,0.87,1.28,4.55,0.83,0.34,0.0,0.64,1
-11.31252,35.40809,20240520,20.4,25.44,15.87,80.56,2.75,94.28,15.96,0.77,12.02,8.28,12.57,3.12,5.15,0.07,0.83,2.15,0.0,0.25,1
29.698084137719192,16.649163171185705,20240518,31.62,40.85,24.59,18.31,1.71,97.21,18.64,0.38,4.7,11.16,5.19,5.57,8.8,0.01,0.38,2.18,0.0,0.0,0
-29.4766030929149,29.41304536846198,20240518,9.97,18.53,3.16,62.5,0.84,78.84,13.31,0.66,5.37,5.85,5.74,2.53,3.51,0.07,0.65,0.12,0.0,0.01,0
-17.99208,19.30446,20240520,19.87,29.87,11.55,25.56,0.69,89.3,14.63,0.23,3.91,7.51,3.97,5.21,7.4,0.05,0.23,3.63,0.0,0.0,1
-12.33339,-66.34215,20240519,26.23,30.53,22.56,81.69,4.27,99.49,15.97,0.74,16.91,8.18,17.46,2.04,3.56,1.52,0.73,0.05,0.0,0.06,1
50.55603,55.67534,20240520,10.4,15.4,3.94,66.69,1.27,99.22,21.28,0.49,4.82,10.91,5.13,2.98,3.95,0.05,0.55,1.98,0.0,0.11,1
-26.412264244898104,21.561115162648747,20240519,21.33,30.16,14.02,25.75,0.77,91.54,14.64,0.22,4.15,6.27,4.21,3.42,5.11,0.02,0.22,2.06,0.0,0.0,0
-10.97886,-69.72021,20240519,27.15,32.95,22.33,71.56,4.45,97.59,15.97,0.55,15.93,8.42,16.11,0.74,0.93,4.55,0.55,0.54,0.0,0.21,1
10.34566929102634,-7.955439352855926,20240518,28.29,34.08,22.67,69.69,4.34,96.59,17.31,0.62,15.87,10.42,16.97,1.88,3.4,0.05,0.61,0.2,0.0,1.2,0
-15.60405,136.11119,20240519,24.65,27.54,22.32,63.5,2.49,101.19,15.97,0.46,11.47,7.81,12.08,8.84,12.76,0.01,0.45,5.54,0.0,0.0,1
36.48691192133241,31.735673185754365,20240518,22.9,25.58,21.18,73.12,3.01,99.75,18.64,0.58,11.78,11.17,12.76,1.65,3.11,0.01,0.59,0.54,0.0,0.0,0
-8.60328767202951,-57.9920289962345,20240520,28.59,35.41,23.35,59.12,2.47,98.82,15.96,0.49,13.55,8.63,13.85,0.88,1.39,4.48,0.59,0.6,0.0,0.22,0
-15.20038,145.19896,20240518,25.01,27.62,23.46,74.5,3.42,100.16,15.98,0.42,14.47,7.84,14.71,6.04,7.7,1.38,0.45,4.75,0.0,0.19,1
-11.318,14.44305,20240519,23.88,32.8,17.3,44.62,2.09,90.41,15.97,0.51,8.06,8.31,8.73,3.7,7.93,0.07,0.52,0.47,0.0,0.01,1
52.83733,115.61177,20240518,3.76,11.14,-4.94,45.88,0.48,91.09,21.3,0.49,2.14,10.74,2.26,2.69,3.47,1.59,0.48,1.72,0.0,0.0,1
5.532051538949311,18.33105957845981,20240518,26.53,31.15,22.53,81.31,4.09,94.31,17.31,0.49,18.13,10.05,18.62,3.3,5.31,0.07,0.51,1.87,0.0,3.83,0
-17.48804,37.48247,20240520,24.97,27.4,23.55,72.5,2.75,101.64,14.63,0.45,13.55,7.51,14.1,4.84,6.2,0.56,0.45,3.75,0.0,2.13,1
-11.18822,-45.7159,20240519,26.89,34.54,20.35,52.69,3.0,94.04,15.97,0.38,11.78,8.3,12.02,3.41,5.25,0.07,0.45,2.34,0.0,1.71,1
35.356478213680504,-2.1218656977900707,20240518,18.76,19.16,18.26,80.38,2.08,100.88,18.64,0.34,10.5,11.18,10.8,5.68,8.44,0.0,0.34,2.41,0.0,0.03,0
-21.38308,-48.83353,20240520,25.66,33.08,19.07,57.12,2.48,95.75,14.63,0.41,11.47,6.95,11.54,2.27,3.62,0.07,0.42,0.61,0.0,0.0,1
-4.71242,16.55291,20240519,27.03,33.73,20.28,62.19,3.84,94.03,15.97,0.36,13.24,9.11,14.04,1.96,3.0,0.09,0.38,0.46,0.0,1.62,1
-12.16957,-50.08718,20240520,30.26,37.87,22.61,43.69,1.8,98.87,15.96,0.6,11.29,8.15,11.66,2.12,2.94,1.69,0.62,1.52,0.0,0.01,1
-11.754047997472966,-38.28431530478667,20240519,24.5,29.45,21.69,85.19,3.43,99.95,14.64,0.61,15.87,8.3,16.17,2.28,3.62,1.59,0.61,1.39,0.0,1.74,0
-18.296866752837268,-47.45995730905071,20240519,24.86,32.43,17.83,37.12,1.23,92.65,15.97,0.59,7.02,7.4,7.32,1.8,2.52,0.08,0.66,1.03,0.0,0.0,0
-31.83186531345343,-53.346202195222766,20240518,9.39,13.49,6.37,88.94,1.47,100.72,14.65,0.85,6.35,5.54,6.47,2.91,4.3,0.15,0.81,1.52,0.0,0.15,0
-28.11614,-61.90715,20240518,10.99,17.69,4.81,73.56,1.52,101.24,13.31,0.48,5.62,6.0,5.74,3.13,4.52,0.29,0.47,1.9,0.0,0.0,1
-21.39161,-50.96164,20240518,27.31,34.65,22.44,47.25,2.27,97.34,14.65,0.39,10.38,7.02,10.56,2.71,3.48,0.07,0.43,2.0,0.0,0.28,1
-8.52179,36.67253,20240520,23.13,27.53,19.47,82.94,3.94,97.34,15.96,0.58,14.65,8.64,14.89,1.79,3.02,2.51,0.56,1.17,0.0,0.03,1
17.895836605797925,22.76968410792708,20240518,28.74,38.27,19.37,11.69,0.64,94.16,17.31,0.32,2.75,10.81,2.75,4.66,6.14,0.01,0.32,3.34,0.0,0.0,0
-15.16828,-61.87126,20240518,27.64,34.37,21.93,58.44,3.59,98.33,15.98,0.46,13.0,7.83,13.31,0.68,1.48,4.54,0.49,0.1,0.0,0.0,1
28.030236323321425,23.15698750353104,20240518,32.63,41.24,24.05,13.88,1.67,99.92,18.64,0.09,3.97,11.15,3.97,2.88,3.75,0.01,0.09,1.76,0.0,0.0,0
-1.54035151818578,-64.77295944315694,20240519,25.77,28.46,23.72,93.38,5.77,100.43,15.97,0.64,19.23,9.41,19.35,0.67,1.09,4.54,0.65,0.38,0.0,1.66,0
52.13433,20.25069,20240519,17.1,21.85,10.8,72.06,2.17,99.6,21.29,0.44,8.18,10.8,8.67,2.32,3.59,0.06,0.45,0.84,0.0,4.56,1
20.98789322260251,27.64837980121644,20240519,29.62,40.18,19.42,12.12,0.88,96.09,18.63,0.1,3.05,10.94,3.05,4.3,6.34,0.01,0.1,3.29,0.0,0.0,0
-3.30302,-53.69793,20240520,25.82,28.4,23.72,94.0,5.2,99.11,17.29,0.84,19.71,9.19,19.84,0.66,0.93,4.54,0.85,0.31,0.0,2.04,1
26.22563931772907,0.3149272035376356,20240519,33.39,41.44,25.18,12.0,1.87,98.28,18.63,0.33,3.6,11.12,3.6,5.06,7.45,0.01,0.33,3.63,0.0,0.19,0
37.93267,40.80499,20240519,22.12,28.31,14.19,61.06,2.23,93.01,18.63,0.63,9.95,11.19,10.56,1.51,2.98,1.13,0.62,0.5,0.0,0.6,1
28.54294093581684,15.97532380414789,20240518,32.84,40.8,25.81,12.12,1.62,95.85,18.64,0.36,3.72,11.15,3.72,6.12,9.07,0.01,0.36,3.17,0.0,0.0,0
-13.08212,-67.51212,20240519,25.34,29.2,21.89,86.75,4.25,99.32,14.64,0.66,17.4,8.05,17.7,1.17,1.75,3.31,0.7,0.65,0.0,0.06,1
10.387481283957207,16.97464688490561,20240520,36.45,43.5,30.05,32.12,3.19,96.9,17.29,0.45,11.84,10.4,11.84,4.11,6.41,0.03,0.46,2.52,0.0,0.0,0
-12.29435,14.24916,20240519,24.0,33.52,16.35,34.0,1.66,88.69,15.97,0.48,6.23,8.18,6.65,3.03,6.91,0.07,0.49,0.32,0.0,0.02,1
-16.533607950157087,18.63454571775506,20240518,20.54,30.12,12.76,26.62,0.7,88.69,15.98,0.21,4.03,7.7,4.09,4.61,7.09,0.06,0.22,3.27,0.0,0.0,0
-14.64013,132.08524,20240519,21.73,28.98,16.48,71.81,2.27,99.88,15.97,0.51,10.93,7.94,11.23,5.35,8.91,0.06,0.54,3.12,0.0,0.0,1
-13.649065319349216,-51.46536233914344,20240519,29.21,38.48,20.39,30.88,1.47,98.65,15.97,0.59,6.96,8.05,7.26,2.09,2.91,0.54,0.6,1.27,0.0,0.0,0
-17.402952333401217,14.366097945343256,20240520,20.5,30.33,12.15,19.69,0.62,89.03,15.96,0.3,2.93,7.51,3.05,5.92,9.2,0.04,0.3,3.6,0.0,0.0,0
53.73848,-84.82247,20240518,11.34,16.31,5.69,90.38,2.26,99.52,21.3,0.77,7.57,10.72,7.69,2.08,3.77,1.51,0.9,1.1,0.0,5.5,1
-8.086191467334693,27.47389895155338,20240520,23.51,30.0,18.54,66.44,2.06,90.34,15.96,0.34,12.76,8.64,12.94,6.42,10.09,0.07,0.4,3.7,0.0,0.03,0
11.818278159316884,-64.42583938593647,20240520,28.23,28.37,27.99,87.38,5.54,101.17,17.29,0.61,20.51,10.47,20.81,8.31,8.86,0.0,0.61,7.92,0.0,1.32,0
-17.751171601055873,-40.14144181276764,20240519,25.58,32.96,20.15,72.19,2.18,100.43,14.64,0.42,13.92,7.53,13.98,2.04,3.47,1.27,0.45,1.39,0.0,0.15,0
38.85204,100.81316,20240518,21.97,29.14,14.5,26.94,1.48,81.24,19.97,0.35,5.0,11.15,5.07,2.86,4.13,0.02,0.35,1.97,0.78,0.18,1
18.569852964989423,13.08092114145397,20240519,32.05,40.16,23.17,8.56,0.93,95.78,18.63,0.16,2.44,10.86,2.44,3.62,6.21,0.01,0.16,1.49,0.0,0.0,0
-4.74946,14.56716,20240518,24.9,28.26,22.61,89.69,4.61,96.05,15.98,0.77,18.13,9.13,18.43,1.19,1.56,2.2,0.82,0.92,0.0,0.76,1
27.5783407737757,-18.282834051001053,20240520,20.57,21.23,19.94,71.0,2.09,101.71,18.62,0.33,10.07,11.16,10.56,5.38,6.8,0.0,0.34,4.16,0.0,0.04,0
-11.0513,-52.50161,20240519,24.4,29.88,19.51,84.12,1.67,97.71,14.64,0.52,16.17,8.3,16.42,0.8,1.16,4.55,0.58,0.45,0.0,0.01,1
-6.348724409927439,-51.90421846062431,20240520,27.67,32.4,23.89,69.94,4.44,98.04,15.96,0.62,15.87,8.86,16.11,0.74,1.07,4.43,0.64,0.34,0.0,0.21,0
-14.65292,132.05333,20240520,18.95,26.53,13.65,63.62,1.73,100.03,15.96,0.51,7.87,7.91,8.18,5.77,9.59,0.06,0.53,3.8,0.0,0.0,1
-17.83539,-59.34993,20240519,20.79,26.25,16.05,58.5,2.91,97.74,15.97,0.27,8.97,7.53,8.97,2.12,3.11,2.55,0.28,1.23,0.0,0.18,1
-15.1991,-62.02568,20240520,24.94,31.98,19.23,55.81,2.84,98.42,15.96,0.45,10.74,7.77,10.99,0.99,1.55,4.54,0.49,0.36,0.0,0.0,1
-16.94158,19.84327,20240519,20.29,30.66,11.03,20.06,0.58,89.05,14.64,0.19,2.99,7.67,3.05,4.55,6.48,0.05,0.21,3.13,0.0,0.0,1
-11.18243,-45.74687,20240519,26.89,34.54,20.35,52.69,3.0,94.04,15.97,0.38,11.78,8.3,12.02,3.41,5.25,0.07,0.45,2.34,0.0,1.71,1
-0.0692472272400337,25.43085156764104,20240518,28.26,34.6,23.44,70.56,4.2,95.62,15.98,0.47,16.72,9.53,16.97,0.87,1.24,4.25,0.47,0.66,0.0,2.41,0
-15.60405,136.11119,20240520,22.37,26.12,18.57,57.88,1.81,101.37,15.96,0.45,9.03,7.78,9.77,9.22,11.8,0.01,0.45,7.21,0.0,0.0,1
-15.14601,-62.1253,20240519,25.97,30.95,22.48,59.31,3.21,98.54,15.97,0.46,12.39,7.8,12.39,1.27,1.75,4.54,0.49,0.83,0.0,0.0,1
-3.923567270991615,-50.44608289216215,20240519,26.94,30.1,24.45,90.31,5.25,99.66,15.97,0.9,19.71,9.21,20.2,1.38,1.9,1.16,0.91,0.8,0.0,11.58,0
-18.24321,48.08379,20240519,18.06,20.37,16.47,94.06,3.17,90.74,14.64,0.77,13.31,7.41,13.49,3.23,4.8,0.34,0.85,2.0,0.0,7.6,1
7.600997778768011,18.954959309035573,20240520,28.15,33.9,24.15,68.81,5.07,96.1,17.29,0.42,16.36,10.19,16.6,3.22,4.05,0.06,0.43,2.31,0.0,2.61,0
-16.85588,36.12616,20240519,21.91,27.33,18.73,81.06,2.66,98.92,14.64,0.7,12.94,7.67,13.12,4.13,5.92,0.08,0.69,2.87,0.0,0.87,1
-13.25196,-67.55733,20240518,25.67,29.69,22.57,87.0,4.18,99.13,14.65,0.63,17.76,8.08,18.01,0.83,1.32,4.01,0.66,0.24,0.0,0.03,1
-14.30488,-62.88198,20240520,25.71,32.37,20.35,58.25,2.77,98.97,15.96,0.49,11.66,7.9,11.96,0.86,1.41,4.45,0.56,0.16,0.0,0.0,1
-30.62307349208032,-50.95716810809994,20240519,15.81,17.77,13.57,91.25,2.74,101.6,14.64,0.87,9.95,5.66,10.07,3.93,7.57,0.05,0.86,2.2,0.0,2.57,0
-9.22667,-68.39552,20240519,27.92,33.42,23.3,77.75,4.84,99.18,14.64,0.52,17.94,8.54,18.01,0.82,1.05,4.54,0.54,0.59,0.0,0.0,1
-13.97355,-65.23943,20240520,24.3,31.19,18.45,66.62,3.02,99.71,15.96,0.66,12.02,8.03,12.51,3.19,5.49,0.07,0.66,1.16,0.0,0.0,1
-16.69941,35.90435,20240519,20.01,25.02,16.6,84.44,2.42,96.71,14.64,0.72,12.27,7.67,12.57,3.13,4.95,0.08,0.7,1.52,0.0,1.15,1
-16.55713,135.74757,20240518,26.12,32.62,22.02,44.19,2.41,99.8,15.98,0.31,8.85,7.71,9.03,6.41,9.83,0.05,0.31,3.36,0.0,0.0,1
53.7307,-84.87326,20240520,5.59,8.5,3.2,83.0,1.62,99.61,21.28,0.79,4.58,10.82,4.7,2.77,3.88,1.54,0.9,1.27,0.0,0.43,1
-4.22043,143.80328,20240519,27.54,29.78,25.51,84.88,6.14,100.05,15.97,0.81,19.17,9.11,19.59,1.25,1.84,2.45,0.78,0.69,0.0,1.5,1
-11.25144,-50.02852,20240518,29.9,38.62,21.94,35.31,1.84,99.01,15.98,0.6,8.48,8.33,8.73,1.77,2.38,2.83,0.6,1.32,0.0,0.0,1
-23.368073073989308,21.99636149105657,20240519,19.47,28.79,11.78,32.25,0.7,89.06,14.64,0.24,4.64,6.71,4.76,3.41,5.23,0.03,0.25,2.24,0.0,0.0,0
-4.428363252633897,-55.42256912173796,20240519,25.84,28.73,23.17,93.19,4.92,98.98,15.97,0.92,19.65,9.1,19.78,0.8,1.39,4.49,0.95,0.04,0.0,2.69,0
42.33648,-91.29034,20240519,19.01,25.14,11.53,66.56,2.06,98.0,19.96,0.59,8.61,11.13,9.16,3.88,6.16,0.06,0.61,1.42,0.0,7.48,1
21.384992230315987,30.9893412510733,20240518,32.12,41.32,23.15,13.94,1.09,97.56,18.64,0.2,3.6,10.97,3.72,4.59,6.91,0.01,0.2,3.08,0.0,0.0,0
-17.6197,135.06793,20240519,22.05,29.27,16.56,41.81,1.86,98.66,15.97,0.47,6.59,7.55,6.77,7.28,10.6,0.05,0.48,4.99,0.0,0.0,1
31.56463,-102.91679,20240519,31.44,41.99,20.3,13.38,1.17,91.51,18.63,0.3,3.48,11.2,3.6,4.95,7.41,0.03,0.3,1.55,0.0,0.0,1
-10.24302,-47.68363,20240520,29.12,35.49,22.72,57.06,2.7,97.72,15.96,0.3,13.55,8.4,14.1,2.75,5.12,0.07,0.48,1.66,0.0,0.56,1
38.666970274875794,21.31739325265912,20240520,25.21,30.38,20.22,56.44,2.52,99.21,19.95,0.49,10.31,11.21,10.99,2.09,3.3,0.04,0.49,0.21,0.0,0.0,0
32.14470857058305,2.387737115350717,20240520,24.95,31.38,18.11,24.06,1.37,94.47,18.62,0.18,4.82,11.22,4.82,4.48,8.36,0.02,0.18,1.67,0.0,0.0,0
-17.364627856109585,14.11465234909842,20240520,20.5,30.33,12.15,19.69,0.62,89.03,15.96,0.3,2.93,7.51,3.05,5.92,9.2,0.04,0.3,3.6,0.0,0.0,0
-14.6745,-64.64038,20240518,25.95,30.69,21.33,79.19,4.14,99.47,15.98,0.67,16.17,7.96,16.54,0.7,1.15,4.33,0.67,0.29,0.0,0.2,1
-11.05084,-69.55539,20240518,27.36,33.84,21.82,69.81,4.3,97.91,15.98,0.59,15.32,8.33,15.69,0.64,1.05,4.55,0.61,0.13,0.0,0.03,1
7.1295340693042775,-8.759766867854125,20240519,27.09,31.23,24.27,85.12,4.23,97.6,17.3,0.63,19.1,10.2,19.47,1.8,2.43,0.58,0.63,1.16,0.0,2.84,0
13.43965,26.18847,20240520,34.37,42.44,25.42,9.94,2.84,93.18,17.29,0.09,3.42,10.6,3.42,2.62,4.59,0.01,0.09,1.52,0.0,0.0,1
29.69868,6.69762,20240520,32.8,39.9,26.55,13.38,2.18,97.54,18.62,0.14,4.21,11.19,4.21,4.94,8.26,0.01,0.14,2.55,0.0,0.0,1
-11.46994,142.28044,20240520,24.28,27.65,21.83,84.62,4.66,100.14,14.63,0.78,15.69,8.29,16.05,5.63,8.25,0.3,0.88,3.73,0.0,0.0,1
-11.18243,-45.74687,20240520,27.08,34.24,21.57,52.44,2.08,94.04,15.96,0.38,11.72,8.28,11.9,3.72,5.24,0.07,0.45,2.3,0.0,0.07,1
36.48691192133241,31.735673185754365,20240520,24.03,25.33,22.65,74.0,2.71,99.17,18.62,0.57,13.18,11.22,13.98,1.4,2.34,0.01,0.58,0.08,0.0,0.03,0
-15.58691,-42.07416,20240519,24.3,32.1,18.58,59.62,1.52,92.18,15.97,0.59,11.29,7.8,11.35,3.41,4.16,0.07,0.6,2.31,0.0,0.07,1
17.20011215130517,6.698127269217252,20240519,34.96,43.57,27.06,9.12,1.23,96.02,17.3,0.14,3.11,10.81,3.11,5.02,7.06,0.01,0.14,3.71,0.0,0.0,0
45.03992,-114.50816,20240518,4.51,13.06,-3.17,47.25,0.69,78.91,19.97,0.37,2.69,11.02,2.87,2.38,4.65,1.52,0.39,0.27,0.78,0.03,1
-20.32499983933662,-43.72547819374218,20240520,22.01,30.54,14.58,59.75,1.73,90.25,15.96,0.41,9.77,7.09,9.95,1.88,3.62,0.07,0.41,0.59,0.0,0.04,0
-7.86111,-43.09217,20240518,28.82,35.66,22.99,45.88,3.93,96.99,15.98,0.38,11.23,8.8,11.35,3.76,6.55,0.15,0.41,2.16,0.0,0.0,1
-18.24321,48.08379,20240519,18.06,20.37,16.47,94.06,3.17,90.74,14.64,0.77,13.31,7.41,13.49,3.23,4.8,0.34,0.85,2.0,0.0,7.6,1
-13.14685,35.71766,20240520,17.27,22.75,13.65,82.94,2.41,89.49,14.63,0.79,10.99,8.03,11.23,4.73,7.05,0.16,0.85,2.68,0.0,0.14,1
-13.17683,36.2934,20240520,20.01,25.62,15.69,76.88,2.65,93.25,14.63,0.72,11.47,8.03,11.78,2.62,3.83,2.21,0.8,1.62,0.0,0.08,1
-5.11624,13.47821,20240518,25.57,29.1,23.19,87.81,4.72,96.62,15.98,0.73,18.19,9.02,18.62,0.8,1.27,3.2,0.75,0.18,0.0,5.81,1
25.81020497169885,22.691025153417044,20240519,32.9,41.48,24.67,14.44,1.38,98.45,17.3,0.21,4.33,11.1,4.33,3.67,4.43,0.01,0.21,2.88,0.0,0.0,0
3.9163972670940894,-66.2390260730151,20240520,26.45,30.01,24.18,90.06,5.35,98.42,17.29,0.72,19.53,9.86,19.78,0.56,1.06,4.52,0.73,0.08,0.0,1.8,0
-5.01004,27.05748,20240519,27.17,33.74,21.61,65.06,2.86,94.08,15.97,0.66,14.59,9.0,15.14,2.19,3.02,2.16,0.83,1.38,0.0,0.01,1
-27.036658899268083,27.458470874318607,20240520,16.04,25.33,8.39,37.56,0.71,86.58,14.63,0.56,4.27,6.08,4.46,2.34,3.31,0.05,0.57,0.59,0.0,0.0,0
-14.30488,-62.88198,20240519,26.39,31.14,23.14,62.0,3.09,99.07,15.97,0.49,13.18,7.93,13.24,1.11,1.62,4.45,0.57,0.73,0.0,0.0,1
20.58989754204437,30.09075274790753,20240518,31.78,41.91,21.48,11.69,1.16,97.52,18.64,0.2,3.3,10.94,3.3,5.17,6.94,0.01,0.2,4.38,0.0,0.0,0
